,SALE TYPE,PROPERTY TYPE,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,PRICE PER SQFT,HOA PER MONTH,STATUS,SOURCE,MLS,LATITUDE,LONGITUDE
3429,MLS Listing,Single Family Residential,Portland,OR,97035.0,1160000.0,2.0,2.5,OREGON YACHT CLUB,2537.0,6969.0,2002.0,28.0,457.0,526.0,Active,RMLS,18206093,45.51826792033751,-122.61840847966248
3430,MLS Listing,Condo/Co-op,Portland,OR,97209.0,1164000.0,2.0,2.5,PEARL DISTRICT / COSMOPOLITAN,1596.0,6969.0,2016.0,161.0,729.0,785.0,Active,RMLS,18034427,45.529366969348,-122.684461630652
3431,MLS Listing,Condo/Co-op,Portland,OR,97212.0,1175000.0,2.0,2.0,Williams Corridor/Boise Eliot,1662.0,6969.0,2016.0,102.0,707.0,471.0,Active,RMLS,18085624,45.51651831422653,-122.69807128577348
3432,MLS Listing,Single Family Residential,Portland,OR,97225.0,1175000.0,4.0,4.0,Broadmoor,3554.0,13939.0,1955.0,28.0,331.0,0.0,Active,RMLS,18206470,45.49147609254295,-122.75554070745706
3433,MLS Listing,Condo/Co-op,Portland,OR,97209.0,1175000.0,2.0,2.0,THE PEARL DISTRICT,1712.0,6969.0,2004.0,94.0,686.0,921.0,Active,RMLS,18275808,45.534100045907,-122.671227454093
3434,MLS Listing,Condo/Co-op,Portland,OR,97212.0,1175000.0,2.0,2.0,Williams Corridor/Boise Eliot,1688.0,6969.0,2018.0,123.0,696.0,471.0,Active,RMLS,18396636,45.56756005917837,-122.64702954082163
3435,MLS Listing,Condo/Co-op,Portland,OR,97209.0,1175000.0,2.0,2.0,Pearl District,1712.0,6969.0,2004.0,4.0,686.0,920.0,Active,RMLS,18035894,45.53468171097781,-122.67128018902218
3436,MLS Listing,Single Family Residential,Portland,OR,97202.0,1179000.0,4.0,2.5,Portland Southeast,4207.0,7405.0,1925.0,101.0,280.0,0.0,Active,RMLS,18290696,45.48806807750316,-122.60800382249684
3437,MLS Listing,Single Family Residential,Portland,OR,97219.0,1179950.0,4.0,4.5,"Portland West, Raleigh Hills",4178.0,12196.0,2018.0,13.0,282.0,83.0,Active,RMLS,18445865,45.45611879856615,-122.66945920143384
3438,MLS Listing,Single Family Residential,Portland,OR,97219.0,1193500.0,3.0,2.5,DUNTHORPE,3100.0,23958.0,2013.0,104.0,385.0,0.0,Active,RMLS,18224797,45.44279074017118,-122.67037335982882
3439,MLS Listing,Single Family Residential,Portland,OR,97210.0,1194990.0,4.0,3.5,WILLAMETTE HEIGHTS,3744.0,6534.0,2004.0,20.0,319.0,0.0,Active,RMLS,18613595,45.54476186406323,-122.71490113593676
3440,MLS Listing,Single Family Residential,Portland,OR,97201.0,1195000.0,4.0,2.5,Portland Heights,3879.0,7405.0,1910.0,3.0,308.0,0.0,Active,RMLS,18400138,45.567132929473466,-122.64556337052652
3441,MLS Listing,Condo/Co-op,Portland,OR,97201.0,1195000.0,3.0,2.0,MADISON TOWER,2661.0,6969.0,1980.0,68.0,449.0,1259.0,Active,RMLS,18257574,45.535151944865966,-122.65091385513402
3442,MLS Listing,Condo/Co-op,Portland,OR,97210.0,1195000.0,2.0,3.5,"Portland West, Raleigh Hills",2079.0,6969.0,2007.0,53.0,575.0,1041.0,Active,RMLS,18343657,45.524796925436505,-122.70052357456348
3443,MLS Listing,Multi-Family (5+ Unit),Portland,OR,97218.0,1195000.0,10.0,6.0,Portland Northeast,2062.0,6969.0,1962.0,38.0,251.0,0.0,Active,RMLS,18045985,45.57406454263038,-122.59370595736962
3444,MLS Listing,Single Family Residential,Happy Valley,OR,97086.0,1195000.0,5.0,4.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",5873.0,19166.0,2007.0,50.0,203.0,48.0,Active,RMLS,18354529,45.471489224797054,-122.50193107520296
3445,MLS Listing,Single Family Residential,Portland,OR,97210.0,1195000.0,4.0,3.0,NOB HILL,3053.0,4791.0,1956.0,8.0,391.0,0.0,Active,RMLS,18545631,45.53342304846952,-122.7076531515305
3446,MLS Listing,Single Family Residential,Portland,OR,97212.0,1198000.0,4.0,3.0,Portland Northeast,3200.0,4356.0,1913.0,62.0,374.0,0.0,Active,RMLS,18146333,45.55422038366734,-122.63107281633266
3447,MLS Listing,Condo/Co-op,Portland,OR,97209.0,1198000.0,3.0,3.0,"Portland West, Raleigh Hills",1720.0,6969.0,2006.0,14.0,697.0,870.0,Active,RMLS,18660568,45.54509996926824,-122.66660723073176
3448,MLS Listing,Condo/Co-op,Portland,OR,97201.0,1199000.0,2.0,2.0,BENSON TOWER,1588.0,6969.0,2006.0,14.0,755.0,989.0,Active,RMLS,18386149,45.51734595680071,-122.68329884319928
3449,MLS Listing,Single Family Residential,Portland,OR,97212.0,1199000.0,4.0,3.0,GRANT PARK,3395.0,4356.0,2018.0,13.0,353.0,0.0,Active,RMLS,18543121,45.553722629066165,-122.61903627093383
3450,MLS Listing,Multi-Family (2-4 Unit),Portland,OR,97213.0,1199000.0,7.0,4.0,MT TABOR,5700.0,6969.0,2016.0,240.0,210.0,0.0,Active,RMLS,18220873,45.53675258386975,-122.58197381613024
3451,MLS Listing,Single Family Residential,Happy Valley,OR,97086.0,1199000.0,5.0,4.5,NORTHERN HEIGHTS,5672.0,20037.0,2014.0,209.0,211.0,33.0,Active,RMLS,18393004,45.467552613701294,-122.50473968629872
3452,MLS Listing,Single Family Residential,Portland,OR,97201.0,1199000.0,4.0,3.5,PORTLAND HEIGHTS,4503.0,6534.0,1912.0,141.0,266.0,0.0,Active,RMLS,18106625,45.51168697352741,-122.69610752647256
3454,MLS Listing,Single Family Residential,Happy Valley,OR,97086.0,1199400.0,5.0,3.5,Northern Heights,5560.0,20908.0,2018.0,242.0,216.0,0.0,Active,RMLS,18294944,45.43955318460682,-122.53080681539318
3455,MLS Listing,Condo/Co-op,Portland,OR,97210.0,1199900.0,3.0,3.0,"Portland West, Raleigh Hills",2318.0,6969.0,1980.0,42.0,518.0,1142.0,Active,RMLS,18201338,45.55778257172436,-122.67407392827565
3456,MLS Listing,Single Family Residential,Portland,OR,97201.0,1199900.0,5.0,2.5,SOUTHWEST HILLS,3329.0,9147.0,2018.0,24.0,360.0,0.0,Active,RMLS,18513188,45.537202090010766,-122.67816290998924
3457,MLS Listing,Single Family Residential,Portland,OR,97214.0,1199900.0,4.0,3.5,Portland Southeast,2992.0,4356.0,1914.0,1.0,401.0,0.0,Active,RMLS,18315632,45.51201308211202,-122.62348781788796
3458,MLS Listing,Single Family Residential,Tigard,OR,97224.0,1199990.0,3.0,3.5,THE ESTATES AT RIVER TERRACE,3039.0,6969.0,2018.0,87.0,395.0,161.0,Active,RMLS,18040108,45.42160359273937,-122.82178410726064
3459,MLS Listing,Condo/Co-op,Portland,OR,97210.0,1200000.0,3.0,2.5,Westover Terraces,2680.0,6969.0,1980.0,1.0,448.0,1347.0,Active,RMLS,18376561,45.51233319119255,-122.71917250880745
3460,MLS Listing,Single Family Residential,Portland,OR,97201.0,1200000.0,4.0,3.0,"Portland West, Raleigh Hills",4681.0,10890.0,1904.0,11.0,256.0,0.0,Active,RMLS,18621538,45.527464298679206,-122.6822061013208
3461,MLS Listing,Single Family Residential,Portland,OR,97210.0,1200000.0,2.0,4.0,"Portland West, Raleigh Hills",3678.0,7840.0,1952.0,13.0,326.0,0.0,Active,RMLS,18682533,45.542203870899655,-122.69355002910036
3462,MLS Listing,Single Family Residential,Portland,OR,97225.0,1200000.0,3.0,2.0,VISTA HILLS,2092.0,6534.0,1972.0,2.0,574.0,0.0,Active,RMLS,18041036,45.52367919176188,-122.75454950823811
3463,MLS Listing,Single Family Residential,Portland,OR,97229.0,1200000.0,4.0,2.5,"Portland West, Raleigh Hills",3573.0,8712.0,2017.0,66.0,336.0,49.0,Active,RMLS,18346564,45.55392542428081,-122.74788007571918
3465,MLS Listing,Single Family Residential,Portland,OR,97221.0,1200000.0,3.0,2.5,VERMONT HILLS,2863.0,11325.0,1955.0,183.0,419.0,0.0,Active,RMLS,18410252,45.49432968695982,-122.7005980130402
3466,MLS Listing,Single Family Residential,Portland,OR,97201.0,1200000.0,3.0,3.0,"Portland West, Raleigh Hills",4274.0,5662.0,1942.0,3.0,281.0,0.0,Active,RMLS,18127389,45.52111152842624,-122.68413767157377
3467,MLS Listing,Single Family Residential,Gresham,OR,97080.0,1200000.0,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",3870.0,215186.0,1959.0,125.0,310.0,0.0,Active,RMLS,18198406,45.49010787708503,-122.47308392291497
3468,MLS Listing,Condo/Co-op,Portland,OR,97209.0,1200000.0,2.0,2.5,THE PEARL,1991.0,6969.0,2007.0,143.0,603.0,745.0,Active,RMLS,18536281,45.556388875808246,-122.65740702419176
3469,MLS Listing,Single Family Residential,Portland,OR,97212.0,1200000.0,5.0,3.5,GRANT PARK,4048.0,4791.0,1923.0,7.0,296.0,0.0,Active,RMLS,18219690,45.54228312467155,-122.62347487532844
3470,MLS Listing,Single Family Residential,Portland,OR,97229.0,1200000.0,4.0,3.0,"Close-in Skyline, VIEW",3473.0,84506.0,1989.0,149.0,346.0,0.0,Active,RMLS,18088528,45.52910253216905,-122.75587256783096
3471,MLS Listing,Single Family Residential,Portland,OR,97231.0,1210000.0,6.0,5.5,"Skyview Estates, Forest Park",6100.0,24393.0,2006.0,32.0,198.0,29.0,Active,RMLS,18292162,45.5944699365745,-122.83321636342548
3472,MLS Listing,Condo/Co-op,Portland,OR,97209.0,1218500.0,2.0,2.5,PEARL DISTRICT / VISTA,1601.0,6969.0,2018.0,93.0,761.0,751.0,Active,RMLS,18207171,45.53173892848297,-122.685430171517
3473,MLS Listing,Condo/Co-op,Portland,OR,97202.0,1220000.0,2.0,2.0,Portland Southeast,2959.0,6969.0,1980.0,90.0,412.0,1130.0,Active,RMLS,18475981,45.456656784689535,-122.66929441531047
3474,MLS Listing,Condo/Co-op,Portland,OR,97212.0,1225000.0,2.0,2.0,Williams Corridor / Boise Elio,1679.0,6969.0,2018.0,113.0,730.0,471.0,Active,RMLS,18249286,45.572222140392576,-122.64236745960744
3475,MLS Listing,Condo/Co-op,Portland,OR,97209.0,1225000.0,2.0,3.0,Encore/Pearl District,2141.0,6969.0,2007.0,48.0,572.0,802.0,Active,RMLS,18406948,45.541135824913525,-122.67268397508649
3476,MLS Listing,Condo/Co-op,Portland,OR,97212.0,1225000.0,2.0,2.0,Williams Corridor/Boise Eliot,1679.0,6969.0,2018.0,112.0,730.0,471.0,Active,RMLS,18549633,45.57431990305523,-122.64026969694476
3477,MLS Listing,Single Family Residential,Portland,OR,97219.0,1225000.0,4.0,2.5,JOHN'S LANDING,4557.0,10018.0,1911.0,168.0,269.0,0.0,Active,RMLS,18532122,45.4756366861605,-122.6763207138395
3478,MLS Listing,Single Family Residential,Portland,OR,97221.0,1225000.0,4.0,2.5,Sylvan-Highlands,4434.0,38768.0,1992.0,16.0,276.0,42.0,Active,RMLS,18260539,45.53765759805732,-122.7069305019427
3479,MLS Listing,Single Family Residential,Portland,OR,97221.0,1225000.0,4.0,4.0,ORCHARD PARK/BRIDLEMILE,4368.0,11761.0,2013.0,6.0,280.0,0.0,Active,RMLS,18698131,45.51335828636976,-122.71079871363024
3480,MLS Listing,Condo/Co-op,Portland,OR,97209.0,1225000.0,2.0,2.0,THE CASEY / PEARL DISTRICT,1663.0,6969.0,2007.0,6.0,737.0,1083.0,Active,RMLS,18057568,45.541140395553406,-122.6679149044466
3481,MLS Listing,Single Family Residential,Portland,OR,97229.0,1230000.0,4.0,3.5,"Portland West, Raleigh Hills",5803.0,10454.0,2000.0,44.0,212.0,49.0,Active,RMLS,18300273,45.58994175838003,-122.72381134161996
3482,MLS Listing,Single Family Residential,Portland,OR,97210.0,1239000.0,5.0,3.5,NORTHWEST HEIGHTS,3568.0,7405.0,1923.0,17.0,347.0,0.0,Active,RMLS,18223632,45.545861505503815,-122.6912851944962
3483,MLS Listing,Single Family Residential,Portland,OR,97229.0,1245000.0,4.0,3.5,Skyline Heights Forest Heights,4771.0,10018.0,2003.0,14.0,261.0,48.0,Active,RMLS,18398560,45.54225307143121,-122.78808532856876
3484,MLS Listing,Condo/Co-op,Portland,OR,97210.0,1245000.0,2.0,2.5,"Portland West, Raleigh Hills",2107.0,6969.0,2007.0,70.0,591.0,993.0,Active,RMLS,18644043,45.513731754747326,-122.71164414525266
3485,MLS Listing,Condo/Co-op,Portland,OR,97209.0,1249000.0,2.0,2.5,PEARL DISTRICT / COSMOPOLITAN,1600.0,6969.0,2016.0,127.0,781.0,787.0,Active,RMLS,18327846,45.517281082235804,-122.6965191177642
3486,MLS Listing,Single Family Residential,Portland,OR,97213.0,1249000.0,4.0,3.5,Portland Northeast,3614.0,4791.0,2014.0,34.0,346.0,0.0,Active,RMLS,18291659,45.55108761190647,-122.61055658809354
3487,MLS Listing,Single Family Residential,Portland,OR,97239.0,1249000.0,5.0,3.5,"Portland West, Raleigh Hills",3809.0,7405.0,1952.0,132.0,328.0,0.0,Active,RMLS,18445630,45.49624601862447,-122.69335678137554
3488,MLS Listing,Single Family Residential,Portland,OR,97225.0,1250000.0,3.0,3.0,Morin Estate,3100.0,7840.0,2018.0,61.0,403.0,125.0,Active,RMLS,18662937,45.48479516010943,-122.76090913989056
3489,MLS Listing,Single Family Residential,Portland,OR,97220.0,1250000.0,2.0,1.0,ROSEWAY 02,834.0,4791.0,1925.0,279.0,1499.0,0.0,Active,RMLS,17271860,45.57994723874869,-122.5461592612513
3490,MLS Listing,Townhouse,Portland,OR,97209.0,1250000.0,3.0,3.5,PEARL DISTRICT,2032.0,435.0,2000.0,105.0,615.0,603.0,Active,RMLS,18429715,45.55119441870207,-122.65985098129792
3493,MLS Listing,Single Family Residential,Portland,OR,97221.0,1250000.0,4.0,3.0,HAYHURST,3290.0,47916.0,1993.0,129.0,380.0,0.0,Active,RMLS,18017237,45.51521867769684,-122.69138492230316
3495,MLS Listing,Single Family Residential,Portland,OR,97210.0,1250000.0,3.0,2.5,"Portland West, Raleigh Hills",3998.0,23958.0,1952.0,128.0,313.0,0.0,Active,RMLS,18161819,45.53874396051621,-122.7048217394838
3496,MLS Listing,Single Family Residential,Portland,OR,97214.0,1250000.0,4.0,2.0,Portland Southeast,3504.0,5227.0,1910.0,35.0,357.0,0.0,Active,RMLS,18514330,45.52620622088857,-122.63751247911144
3497,MLS Listing,Single Family Residential,Portland,OR,97225.0,1250000.0,4.0,3.0,RALEIGH HILLS,3352.0,9147.0,2018.0,61.0,373.0,125.0,Active,RMLS,18436868,45.49700062610253,-122.74870367389748
3498,MLS Listing,Single Family Residential,Portland,OR,97201.0,1250000.0,4.0,3.0,PORTLAND HEIGHTS,4981.0,5662.0,1912.0,62.0,251.0,0.0,Active,RMLS,18626146,45.52427103348055,-122.68859686651945
3499,MLS Listing,Single Family Residential,Portland,OR,97212.0,1250000.0,4.0,3.0,Portland Northeast,4672.0,11325.0,1907.0,47.0,268.0,0.0,Active,RMLS,18390910,45.55923078692276,-122.62026241307724
3501,MLS Listing,Single Family Residential,Portland,OR,97201.0,1250000.0,6.0,4.5,"Portland West, Raleigh Hills",7050.0,10890.0,1910.0,154.0,177.0,0.0,Active,RMLS,18624046,45.51154152561658,-122.69829047438344
3502,MLS Listing,Multi-Family (5+ Unit),Portland,OR,97214.0,1275000.0,6.0,5.0,Portland,2062.0,4800.0,1892.0,75.0,251.0,0.0,Active,WVMLS,736027,45.541126818218665,-122.62263448178132
3503,MLS Listing,Single Family Residential,Portland,OR,97229.0,1275000.0,4.0,4.5,Lost Park,6062.0,11761.0,2002.0,33.0,210.0,0.0,Active,RMLS,18513477,45.52734866892776,-122.79678683107224
3504,MLS Listing,Single Family Residential,Portland,OR,97201.0,1275000.0,3.0,2.5,PORTLAND HEIGHTS,3027.0,7405.0,1926.0,16.0,421.0,0.0,Active,RMLS,18240571,45.52401722820595,-122.68566807179404
3505,MLS Listing,Single Family Residential,Portland,OR,97229.0,1275000.0,5.0,4.5,Westridge Estates,5515.0,23958.0,1991.0,58.0,231.0,0.0,Active,RMLS,18177501,45.56307019085156,-122.75163380914844
3506,MLS Listing,Single Family Residential,Portland,OR,97217.0,1275000.0,2.0,3.0,Hayden Bay Marina,3203.0,5227.0,1993.0,96.0,398.0,300.0,Active,RMLS,18656781,45.6324287396856,-122.6422071603144
3507,MLS Listing,Single Family Residential,Portland,OR,97212.0,1280000.0,4.0,2.0,BEAUMONT,4447.0,10018.0,1911.0,83.0,288.0,0.0,Active,RMLS,18400240,45.55155811220352,-122.61097658779649
3508,MLS Listing,Single Family Residential,Portland,OR,97210.0,1288000.0,5.0,2.0,"Portland West, Raleigh Hills",3360.0,4791.0,1902.0,20.0,383.0,0.0,Active,RMLS,18263420,45.535646882337794,-122.6945238176622
3509,MLS Listing,Condo/Co-op,Portland,OR,97212.0,1295000.0,3.0,2.0,Williams Corridor/Boise Eliot,1685.0,6969.0,2018.0,112.0,769.0,471.0,Active,RMLS,18439850,45.52423471909695,-122.69035488090306
3510,MLS Listing,Single Family Residential,Portland,OR,97210.0,1295000.0,3.0,2.5,King's Heights,3236.0,7840.0,1987.0,126.0,400.0,0.0,Active,RMLS,18030378,45.551024802984045,-122.68475689701594
3511,MLS Listing,Condo/Co-op,Portland,OR,97212.0,1295000.0,3.0,2.0,Williams Corridor/Boise Eliot,1685.0,6969.0,2018.0,112.0,769.0,471.0,Active,RMLS,18518920,45.56891721686373,-122.64567238313629
3512,MLS Listing,Single Family Residential,Portland,OR,97219.0,1295000.0,5.0,3.0,Dunthorpe,3975.0,20037.0,1989.0,28.0,326.0,0.0,Active,RMLS,18657729,45.44939858758748,-122.66565341241252
3513,MLS Listing,Single Family Residential,Portland,OR,97210.0,1295000.0,2.0,2.5,"Portland West, Raleigh Hills",3203.0,10890.0,1963.0,52.0,404.0,0.0,Active,RMLS,18513340,45.53312270206895,-122.70870489793106
3514,MLS Listing,Single Family Residential,Portland,OR,97229.0,1295000.0,4.0,2.5,PANAVISTA PARK,3803.0,12196.0,1994.0,235.0,341.0,4.0,Active,RMLS,18025006,45.54415484058756,-122.75807665941244
3515,MLS Listing,Single Family Residential,Portland,OR,97219.0,1295000.0,3.0,3.0,DUNTHORPE RIVERDALE,3670.0,47480.0,1928.0,23.0,353.0,0.0,Active,RMLS,18055147,45.45923021698762,-122.6473183830124
3516,MLS Listing,Single Family Residential,Vancouver,WA,98664.0,1295000.0,4.0,3.0,Vancouver: The Heights (SW),4375.0,15245.0,2005.0,20.0,296.0,0.0,Active,RMLS,18048116,45.641366356871565,-122.56432014312844
3517,MLS Listing,Single Family Residential,Portland,OR,97231.0,1295000.0,5.0,3.5,SKYVIEW ESTATES,4380.0,50529.0,2018.0,48.0,296.0,0.0,Active,RMLS,18473669,45.60359536684681,-122.82077123315318
3518,MLS Listing,Single Family Residential,Lake Oswego,OR,97034.0,1295000.0,4.0,4.0,Forest Highlands,4176.0,12196.0,1999.0,101.0,310.0,0.0,Active,RMLS,18445595,45.448394379746105,-122.6812815202539
3519,MLS Listing,Single Family Residential,Portland,OR,97239.0,1299000.0,4.0,4.5,"Portland West, Raleigh Hills",5245.0,10018.0,2001.0,134.0,248.0,0.0,Active,RMLS,18062010,45.516347500476506,-122.66973389952348
3520,MLS Listing,Single Family Residential,Portland,OR,97201.0,1299000.0,4.0,3.5,"Portland West, Raleigh Hills",4314.0,9147.0,1907.0,341.0,301.0,0.0,Active,RMLS,17541241,45.5035834016292,-122.7058825983708
3521,MLS Listing,Single Family Residential,Portland,OR,97229.0,1299000.0,4.0,4.5,"Portland West, Raleigh Hills",3533.0,52707.0,2013.0,14.0,368.0,0.0,Active,RMLS,18428783,45.56207946908836,-122.77155043091165
3522,MLS Listing,Single Family Residential,Portland,OR,97201.0,1299950.0,5.0,3.0,"PORTLAND HEIGHTS, WEST HILLS",4465.0,12196.0,1930.0,35.0,291.0,0.0,Active,RMLS,18056016,45.51130531414321,-122.7025611858568
3523,MLS Listing,Single Family Residential,Portland,OR,97231.0,1300000.0,3.0,2.0,"Portland West, Raleigh Hills",1910.0,1469714.0,1945.0,82.0,681.0,0.0,Active,RMLS,18334134,45.59335839924129,-122.81978460075872
3524,MLS Listing,Condo/Co-op,Portland,OR,97209.0,1310000.0,1.0,2.0,Gregory Condominiums,1983.0,6969.0,2001.0,21.0,661.0,720.0,Active,RMLS,18511558,45.51268765466158,-122.69492584533845
3525,MLS Listing,Condo/Co-op,Portland,OR,97201.0,1330000.0,2.0,2.5,"Portland West, Raleigh Hills",3190.0,6969.0,1986.0,22.0,417.0,1945.0,Active,RMLS,18553273,45.50349583208432,-122.68009116791568
3526,MLS Listing,Multi-Family (2-4 Unit),Portland,OR,97211.0,1349000.0,8.0,8.0,Alberta Arts,3500.0,6969.0,1995.0,14.0,385.0,0.0,Active,RMLS,18390411,45.575490003433146,-122.62315879656686
3527,MLS Listing,Single Family Residential,Portland,OR,97210.0,1349000.0,4.0,3.5,ALPHABET DISTRICT,5914.0,4791.0,1908.0,63.0,228.0,0.0,Active,RMLS,18329343,45.541983324463295,-122.68961137553669
3528,MLS Listing,Single Family Residential,Portland,OR,97202.0,1349500.0,4.0,3.0,EASTMORELAND,3770.0,7405.0,2018.0,28.0,358.0,0.0,Active,RMLS,18625525,45.48751043863348,-122.61131916136652
3530,MLS Listing,Single Family Residential,Portland,OR,97202.0,1350000.0,5.0,3.5,Eastmoreland,6251.0,10018.0,1913.0,24.0,216.0,0.0,Active,RMLS,18280090,45.4931843846168,-122.6119627153832
3531,MLS Listing,Single Family Residential,Portland,OR,97221.0,1350000.0,4.0,3.5,Montmore,3242.0,12632.0,1969.0,24.0,416.0,38.0,Active,RMLS,18295573,45.49780889451666,-122.71980000548334
3532,MLS Listing,Single Family Residential,Portland,OR,97221.0,1350000.0,5.0,3.0,BRIDLEMILE,5319.0,43995.0,1955.0,112.0,254.0,0.0,Active,RMLS,18268083,45.48720849654741,-122.72044880345258
3533,MLS Listing,Single Family Residential,Portland,OR,97229.0,1350000.0,5.0,5.0,Burton,5518.0,20037.0,1997.0,142.0,245.0,44.0,Active,RMLS,18448186,45.55481148604216,-122.80055531395784
3536,MLS Listing,Condo/Co-op,Portland,OR,97209.0,1369500.0,2.0,2.0,City Lofts,1868.0,6969.0,1905.0,90.0,733.0,678.0,Active,RMLS,18380854,45.56170938675673,-122.64672621324328
3537,MLS Listing,Condo/Co-op,Portland,OR,97201.0,1375000.0,2.0,2.5,RIVERPLACE,2039.0,6969.0,2006.0,19.0,674.0,987.0,Active,RMLS,18481782,45.51158600999192,-122.66861699000808
3538,MLS Listing,Single Family Residential,Happy Valley,OR,97086.0,1375000.0,4.0,4.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",4865.0,19166.0,2013.0,42.0,283.0,0.0,Active,RMLS,18381342,45.48305669011771,-122.4899156098823
3539,MLS Listing,Townhouse,Portland,OR,97210.0,1375000.0,2.0,3.0,NORTHWEST/NOB HILL,4028.0,2178.0,1998.0,91.0,341.0,0.0,Active,RMLS,18596930,45.54312621263068,-122.69618888736932
3540,MLS Listing,Single Family Residential,Portland,OR,97229.0,1378000.0,3.0,3.5,FOREST HEIGHTS ESTATES,5100.0,13939.0,2002.0,106.0,270.0,49.0,Active,RMLS,18652716,45.5572728514766,-122.7663019485234
3541,MLS Listing,Condo/Co-op,Portland,OR,97201.0,1388000.0,2.0,2.5,Strand Condominium,1909.0,6969.0,2006.0,42.0,727.0,903.0,Active,RMLS,18367620,45.518814555079786,-122.66225854492022
3543,MLS Listing,Single Family Residential,Portland,OR,97231.0,1390000.0,3.0,2.5,SKYLINE,1480.0,689990.0,1979.0,210.0,939.0,0.0,Active,RMLS,18409609,45.64466723895202,-122.88322876104796
3544,MLS Listing,Single Family Residential,Portland,OR,97225.0,1390000.0,3.0,2.5,"Portland West, Raleigh Hills",3453.0,95832.0,1952.0,20.0,403.0,0.0,Active,RMLS,18264687,45.51958440899287,-122.76811439100712
3545,MLS Listing,Single Family Residential,Portland,OR,97210.0,1395000.0,4.0,4.0,"Portland West, Raleigh Hills",4753.0,15245.0,1923.0,54.0,293.0,0.0,Active,RMLS,18392833,45.53605324636496,-122.70186395363504
3546,MLS Listing,Multi-Family (5+ Unit),Portland,OR,97202.0,1395000.0,10.0,7.0,BROOKLYN,6022.0,6969.0,1966.0,58.0,232.0,0.0,Active,RMLS,18660187,45.52219032040539,-122.62360777959462
3547,For-Sale-by-Owner Listing,Condo/Co-op,Portland,OR,97209.0,1395000.0,2.0,2.0,Portland,2037.0,6969.0,2005.0,113.0,685.0,0.0,Active,Fizber.com,4964574,45.54127945031739,-122.6645988496826
